id,user_id,sentiment,text,processed_text,hashtags
264256276199010304,562408949,objective,Downloading different versions of the Greek alphabet song to listen to on repeat on a Thursday night.. This is my life now..,downloading different version greek alphabet song listen repeat thursday night life,[]
264216473063550976,152401332,neutral,Buzzer beater jump shot by Parker. On a primetime Thursday game...NO WAY that CAN happen! How great is the NBA?!?!,buzzer beater jump shot parker primetime thursday gameno way happen great nba,[]
261190292609306625,47821438,neutral,Guarantee Gaga debuts her new single at the Grammys in February. Not opposed even though its agesssss away.,guarantee gaga debut new single grammys february opposed even though age away,[]
264191631325020160,318690621,positive,That movie Flight with Denzel looks really good! May have to go check it out,movie flight denzel look really good may go check,[]
264034398062653440,65167228,positive,and then on tuesday & wednesday its Champions League match day 4 i think?? or it might be 5..im not sure wooooo hooooo,tuesday wednesday champion league match day 4 think might 5im sure wooooo hooooo,[]
228831430640295938,109586488,objective-OR-neutral,Milk Chocolate Day is tomorrow. Are you ready to celebrate!?,milk chocolate day tomorrow ready celebrate,[]
254686287427149824,114557697,negative,"Aboud el Zomour, the guy who killed Sadat, is now attending the October 6 celebrations at Cairo stadium."" Shame!!!!",aboud el zomour guy killed sadat attending october 6 celebration cairo stadium shame,[]
259028455134478337,104643357,objective,AUSTRALIA DAY #T20 International to kick-start the ultimate Australia Day long weekend @ANZStadium Sat 26 Jan: http://bit.ly/Qe33PW ,australia day t20 international kickstart ultimate australia day long weekend anzstadium sat 26 jan httpbitlyqe33pw,['T20']
263721486219608064,73631536,positive,Just did Spartacus 2.0 and sauna...imma be sore tomorrow but so worth it,spartacus 20 saunaimma sore tomorrow worth,[]
263119072504459264,37269366,negative,The storm will be moving inland to CNY tomorrow. That's when I'll get worried about my family. Living right on Oneida Lake.,storm moving inland cny tomorrow thats ill get worried family living right oneida lake,[]
256424909331394560,436118252,positive,Cannot wait to play San Fran on Sunday. If we can beat them at home for the NFC Championship we can beat them now.,wait play san fran sunday beat home nfc championship beat,[]
259388696376246272,297911979,objective,Championship: Team news: Bellamy in frame for Cardiff: All the team news from Saturday's Championship... http://yhoo.it/QCEDgS  #Mogganaut,championship team news bellamy frame cardiff team news saturday championship httpyhooitqcedgs mogganaut,['Mogganaut']
263764977544986626,214591882,objective-OR-neutral,"Omg, Bullet For My Valentine are coming to the Netherlands march 21th. I might attend that one too :P",omg bullet valentine coming netherlands march 21th might attend one p,[]
263695206195539969,471475880,negative,"@RefriedBrean And then both teams took dumps in the 2nd round of the Big Dance, KU flaming out against UCLA, Mizzou losing to Northern Iowa.",refriedbrean team took dump 2nd round big dance ku flaming ucla mizzou losing northern iowa,[]
262552841409949699,305375129,neutral,"C'mon Cam and the Panthers! U r the missing link in my quinfecta weekend. Hard to do...App win, UNC win, State loss, Dook loss, Panther win",cmon cam panther u r missing link quinfecta weekend hard doapp win unc win state loss dook loss panther win,[]
263527525819502592,230687653,negative,Cupid did so much work da 1st time that he don't wanna be my friend no more,cupid much work da 1st time dont wan na friend,[]
264242742408921088,445198479,negative,I will not be able to handle Harry's voice in Kiss You..and I may not survive after hearing all the songs on Take Me Home in their entirety.,able handle harrys voice kiss youand may survive hearing song take home entirety,[]
264206722644709376,267682301,objective-OR-neutral,"Was ready to tune in and watch my Thursday Night comedy on channel 4 and then the tv guide tells me ""The Voice"" is on...dammit.",ready tune watch thursday night comedy channel 4 tv guide tell voice ondammit,[]
260225895065849856,739428984,positive,"Incredible pass from Vick to Kyle Williams. Williams out jumps Carr in the end zone, 21-0 in 2nd.",incredible pas vick kyle williams williams jump carr end zone 210 2nd,[]
264004841834156032,55784041,objective-OR-neutral,thursday morning freestyles. im the rap game white larry bird,thursday morning freestyle im rap game white larry bird,[]
264109442705010688,32959639,positive,@TheEllenShow Congratulations on you celebrating British kid singers Sophia Grace's and Rosie's 1st Anniversary of a visit of your show. How,theellenshow congratulation celebrating british kid singer sophia grace rosies 1st anniversary visit show,[]
264115525548916737,24069474,positive,Tomorrow... I'm on the air live at 9:05 on wjct radio. Then on TV taping for good morning Jacksonville at 10:30. #excitingtimes,tomorrow im air live 905 wjct radio tv taping good morning jacksonville 1030 excitingtimes,['excitingtimes']
263968590083026944,243793727,objective-OR-neutral,@realMickFoley Hey Mick! Do you know what time you'll be signing in Indianapolis on the 18th?,realmickfoley hey mick know time youll signing indianapolis 18th,[]
264127697196822528,114255419,positive,Celebrity Juice is the highlight of my Thursday night.. Keith Lemmon is hilarious hahaha,celebrity juice highlight thursday night keith lemmon hilarious hahaha,[]
264120116969627648,381103532,positive,Waiting for the highlight of my Thursday night Celebrity Juice #nolife,waiting highlight thursday night celebrity juice nolife,['nolife']
262033677393985536,201962848,neutral,"Pierce the veilRT @FaZachary: Miss may iRT @abityab: Lagu demen Bullet for my Valentine, hbu ??",pierce veilrt fazachary miss may irt abityab lagu demen bullet valentine hbu,[]
263618910765600768,789477764,positive,Northern lights sale tomorrow following the Wexham Cup Bull Sale; sale of Elite Female Holstein & Jerseys! A real treat of a sale! No trick!,northern light sale tomorrow following wexham cup bull sale sale elite female holstein jersey real treat sale trick,[]
263994648844988417,65887235,neutral,"Ben said Bicester was full of chavs, well I'm currently sat with last years cast of Jeremy Kyle. UH HYPOCRITICAL MUCH?",ben said bicester full chavs well im currently sat last year cast jeremy kyle uh hypocritical much,[]
263756680876150785,18687459,objective,Bay Area heads! i'll be on the piano at Yoshi's San Fran this Sunday playing with the one n only Dwight Trible - http://bit.ly/PHSeZR ,bay area head ill piano yoshis san fran sunday playing one n dwight trible httpbitlyphsezr,[]
258300934046769153,26917732,neutral,So with Bey performing at the Superbowl in Feb. I'm assuming new material in the coming months before hand then album after Grammy's,bey performing superbowl feb im assuming new material coming month hand album grammys,[]
263136967926112256,564824751,objective,Adam Levine strikes a pose for photographers outside of the Late Show with David Letterman on Thursday (October 25) in New York City,adam levine strike pose photographer outside late show david letterman thursday october 25 new york city,[]
263194427982499840,33180741,neutral,Still writing on Christmas and new year.... Still. And I'll be writing about Valentine's Day in December #DaFuzz,still writing christmas new year still ill writing valentine day december dafuzz,['DaFuzz']
212658260833079296,568645036,negative,Happy Valentine's Day is trending? ?? But... it's not even February?,happy valentine day trending even february,[]
260033791786090496,21447015,positive,"Hi, Memi! Thanks for agreeing to lead at SAG! Would you be available for a Sun., any Sun, in Dec rather than Nov 4th? I just learned ...",hi memi thanks agreeing lead sag would available sun sun dec rather nov 4th learned,[]
263698317802876928,26392253,positive,So ready to be done with classes tomorrow and head to Chapel Hill to support my favorite #WUWBB ladies @brooklynTHEboss & @allthatJAZZ_21!,ready done class tomorrow head chapel hill support favorite wuwbb lady brooklyntheboss allthatjazz_21,['WUWBB']
263986055190036480,16916254,positive,"This Sunday, come watch the Ravens take on the Browns, and help support the Baltimore Humane Society! CAPTAIN... http://fb.me/1XtuiF9t2 ",sunday come watch raven take brown help support baltimore humane society captain httpfbme1xtuif9t2,[]
261455653288161281,216482426,objective,AC Milan reportedly want Miralem Pjanic to join the San Siro in January #FootballFanatic,ac milan reportedly want miralem pjanic join san siro january footballfanatic,['FootballFanatic']
263917444249309185,203415322,objective-OR-neutral,Even when you've bought your 6th investment home with Harry Styles and Sakina calls Niall 'sayang' or 'abang' cause they kahwined omf,even youve bought 6th investment home harry style sakina call niall sayang abang cause kahwined omf,[]
264088630358863872,47249150,positive,My mom works with the mother of the girl that won Homecoming Queen at PHS last Friday and the company just sent out the sweetest email.,mom work mother girl homecoming queen ph last friday company sent sweetest email,[]
262155234435018752,154678717,positive,"How badly I miss Andy Carroll. Knowing that the derby game is tomorrow, he always played very well and scored against blue noses.",badly miss andy carroll knowing derby game tomorrow always played well scored blue nose,[]
262989844693807106,260405768,objective,"New live sound webinar tomorrow at 10 PST with Paul David Hager (Goo Goo Dolls, Avril Lavigne, Devo) - register now at http://ow.ly/eRkfF ",new live sound webinar tomorrow 10 pst paul david hager goo goo doll avril lavigne devo register httpowlyerkff,[]
251750998496903168,61838875,negative,#tech Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&#039;... http://ow.ly/2spRUc ,tech apple ceo apologizes errorridden new map app apple ceo tim cook apologized friday company039 httpowly2spruc,"['tech', '039']"
263835851895758848,6627092,positive,"@alexisnews You should attend @wftda Champs this Fri/Sat/Sun: top 12 roller derby teams in the WORLD, we play Indianapolis 8pm Friday!!!",alexisnews attend wftda champ frisatsun top 12 roller derby team world play indianapolis 8pm friday,[]
258858401755430912,18110747,neutral,"someone should come with me to Noel Fielding on Saturday night because Noel Fielding, basically #please #Iwillcry",someone come noel fielding saturday night noel fielding basically please iwillcry,"['please', 'Iwillcry']"
263976686817779712,546901806,positive,Premier League: West Ham v Man City on Saturday. Our preview looks at the stats & has some interesting betting tips: http://www.betting.me/west-ham-v-man-city-betting-tips-preview/ …,premier league west ham v man city saturday preview look stats interesting betting tip httpwwwbettingmewesthamvmancitybettingtipspreview,[]
264038368952864768,424592590,positive,"@cocozzaHQ I preordered it on Thursday/friday at midnight the night it came able to pre-order, love you and Frankie. X pic.twitter.com/Pp1oZZaA",cocozzahq preordered thursdayfriday midnight night came able preorder love frankie x pictwittercompp1ozzaa,[]
264019492508663808,755346426,positive,@RiriSpice19 @givemethat_beca @white_choc0lat3 @stephy_T073 @onthenikdrum GO BORO!May the FORCE be with you from the 1st second to the last!,ririspice19 givemethat_beca white_choc0lat3 stephy_t073 onthenikdrum go boromay force 1st second last,[]
264246162444402688,798029714,positive,"@HeffronDrive Congratulations Kendall in Germany it is 7 clock Friday November 2, so Happy B-day",heffrondrive congratulation kendall germany 7 clock friday november 2 happy bday,[]
240178667345551361,766396015,neutral,"@PS4RS if I had the nerve, I'd buy all Joe Pa cutouts @ Middletown campus n go to 2nd n Maclay to sneak them in gov mansion gates...",ps4rs nerve id buy joe pa cutout middletown campus n go 2nd n maclay sneak gov mansion gate,[]
264203842185490432,18013382,negative,Kendrick Perkins may have the worst goatee in all of sports.,kendrick perkins may worst goatee sport,[]
251397216802066432,168890220,objective-OR-neutral,"Nothing is going to change between now and Wednesday. If Acta has went this long w/o being canned, might as well finish the season w/him.",nothing going change wednesday acta went long wo canned might well finish season whim,[]
251789469034881025,292705681,negative,"Friday's CNET Update is playing One Republic : Apple CEO says sorry for iOS 6 map mess Apple CEO Tim Cook has said he was ""extremely sorr",friday cnet update playing one republic apple ceo say sorry io 6 map mess apple ceo tim cook said extremely sorr,[]
264248214012694528,162187706,positive,Tomorrow is going to be a fun-filled day of emailing people on how and what to do so I can come back to Murray in the spring. #stressful,tomorrow going funfilled day emailing people come back murray spring stressful,['stressful']
264171912903675904,265372812,positive,So proud of @wakemenssoccer for the huge upset against Maryland. Time for us to do the same tomorrow night #godeacs,proud wakemenssoccer huge upset maryland time u tomorrow night godeacs,['godeacs']
263940744413335554,915455400,positive,Rugby is a great winter sport for gaa ladies looking to keep up there fitness. Come along friday to kilkenny rfc at 7 to try it out,rugby great winter sport gaa lady looking keep fitness come along friday kilkenny rfc 7 try,[]
254623523652399104,734672306,positive,I just remembered 'Niggas In Paris' is a song. DELIGHTED! What a SATURDAY! #positivetroll,remembered nigga paris song delighted saturday positivetroll,['positivetroll']
261898742863630337,492070009,objective,Avril Lavigne is having a concert tomorrow night in the park. Sonic's opening for her. You wanna come?,avril lavigne concert tomorrow night park sonics opening wan na come,[]
262530199344783361,395663968,neutral,@LoganMDelaney mine just went back to Nikon for the 4th time- 3 for shutter bounce- came back the other day with a scratched baseplate- fun.,loganmdelaney mine went back nikon 4th time 3 shutter bounce came back day scratched baseplate fun,[]
263564797063348224,378016265,positive,An emotionally intelligent organisation through mindfulness? Find out how with @GetSIYLI in San Fran in Dec https://siylidec6-siyf17.eventbrite.com/?nomo=1  pls RT!,emotionally intelligent organisation mindfulness find getsiyli san fran dec httpssiylidec6siyf17eventbritecomnomo1 pls rt,[]
216909372549365761,89382923,positive,TAKBIR!! Dr. Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to Egypt!,takbir dr mohamed morsi announced egypt 1st elected president glorious 25th jan revolution congratulation egypt,[]
264133339185823745,317126349,negative,GOP has set the bar very low with a 4th cycle promoting a grossly UN-AMERICAN idea: POTUS as elected autocrat. #Civics101,gop set bar low 4th cycle promoting grossly unamerican idea potus elected autocrat civics101,['Civics101']
258584734504984576,69865859,objective,tonight!!! (wed)--Mike 'Slo-Mo' Brenner solo opening for Jim White at Tin Angel. 8pm. c'mon out!!... http://fb.me/RSyOthn3 ,tonight wedmike slomo brenner solo opening jim white tin angel 8pm cmon httpfbmersyothn3,[]
257853886499536897,449174706,objective-OR-neutral,DTN Kazakhstan: : Capello Ill Tweak Lineup for Azerbaijan GameCoach Fabio Capello said Monday he will tweak the ... http://on.fb.me/QHRnnQ ,dtn kazakhstan capello ill tweak lineup azerbaijan gamecoach fabio capello said monday tweak httponfbmeqhrnnq,[]
264157563690561536,59481866,neutral,Spending my last night in Indianapolis with my mom and cousin. Headed to Idaho tomorrow! pic.twitter.com/KcBgoqLv,spending last night indianapolis mom cousin headed idaho tomorrow pictwittercomkcbgoqlv,[]
264214691746816000,17165909,negative,I may ask my doctor for Ambien on election night. I'd rather sleep through it and hope I wake up to footage of Mitt crying over his loss.,may ask doctor ambien election night id rather sleep hope wake footage mitt cry loss,[]
264081987516633089,231651039,neutral,"Cheaper carbon replaces silicon in solar panels: Washington, Nov 1 (IANS) Researchers have built the first solar... http://yhoo.it/Y8zeo2 ",cheaper carbon replaces silicon solar panel washington nov 1 ians researcher built first solar httpyhooity8zeo2,[]
245205778473041920,365599219,negative,Can't wait to hear tomorrows CMAG Meeting about HORNY (CoNI ) Report. Baages wait & watch you will be grilled tomorrow ! CMAG a hope.,cant wait hear tomorrow cmag meeting horny coni report baages wait watch grilled tomorrow cmag hope,[]
261279504268419072,39854115,neutral,It's wednesday!! You know what that means.... new episodes of The Challenge: Battle of the Seasons & American Horror Story: Asylum!!,wednesday know mean new episode challenge battle season american horror story asylum,[]
221444699322458115,26037831,neutral,"Today was National Kissing Day, I'll have to make up for the loss tomorrow",today national kissing day ill make loss tomorrow,[]
264248314780852224,128120937,neutral,"Tomorrow is the last day for early voting here in Nevada, if you havent already go vote!! Dont wait til tues. to do so...",tomorrow last day early voting nevada havent already go vote dont wait til tues,[]
264083595445039104,43291852,objective-OR-neutral,Taiwan wins visa free travel to US: Six Taiwanese tourists arrived in New York on Thursday as the first from the... http://bit.ly/YsMcwa ,taiwan win visa free travel u six taiwanese tourist arrived new york thursday first httpbitlyysmcwa,[]
255623063876538368,113097883,neutral,So I thought yesterday was Tuesday. I'm thinking today will be a little like the movie Ground Hog Day.,thought yesterday tuesday im thinking today little like movie ground hog day,[]
254047889716813824,18855876,positive,#BetStyleLounge this Saturday @Dtlr will be Turnt to the MAX! Come see me and @DjPharris rock out! 35th and King Dr!! pic.twitter.com/30fmUpli,betstylelounge saturday dtlr turnt max come see djpharris rock 35th king dr pictwittercom30fmupli,['BetStyleLounge']
263989968802820096,166268318,positive,Man Utd v Arsenal on Sat sees the best defence (AFC) in the league (conceded 0.67 p/game) against the best attack (Utd) (scored 2.67 p/game),man utd v arsenal sat see best defence afc league conceded 067 pgame best attack utd scored 267 pgame,[]
264106850641911808,20204298,positive,"Watching Sunday's ""Harry and Paul"". Good it is too. Well-observed and fearsomely dry.",watching sunday harry paul good wellobserved fearsomely dry,[]
255684102886400000,20476232,objective-OR-neutral,"We do not live in Ground Hog Day, we don't live with a victim mentality, today B rough but tomorrow won't be the same #El #leadership",live ground hog day dont live victim mentality today b rough tomorrow wont el leadership,"['El', 'leadership']"
261497303712559104,264192692,positive,Was thinking of Harry Redknapp for the @blackburnrovers job for the past few days now. Would be an absolute coup! C'mon Shebby!,thinking harry redknapp blackburnrovers job past day would absolute coup cmon shebby,[]
247411290119733249,23266086,objective,#nowplaying Jim White - Crash Into the Sun http://royradio.net ,nowplaying jim white crash sun httproyradionet,['nowplaying']
260785693582848001,237367920,objective,remember last new years and I sat there for 2 hours watching Kasabian live at the O2,remember last new year sat 2 hour watching kasabian live o2,[]
264059754161266689,43335224,negative,This bitch @backyardbetty just put frog back on Lmfao throw back Thursday,bitch backyardbetty put frog back lmfao throw back thursday,[]
255774409573412864,708340435,negative,No you may not kick it. -Tribe Called Quest answering a text from Billy Cundiff,may kick tribe called quest answering text billy cundiff,[]
212599863785963522,251388134,positive,Happy Valentine's Day (to you that may have one),happy valentine day may one,[]
214034282228875264,548752258,negative,"My body is exhausted. I walked from 79th and Jeffery to the lakefront, where i accidentally sat on dead fish, to 55th and King Dr. and back.",body exhausted walked 79th jeffery lakefront accidentally sat dead fish 55th king dr back,[]
264162727788953600,825385008,objective-OR-neutral,"[INFO] TaeTiSeo will perform on ""Love In Asia"" tomorrow (11/02) at 02:30PM (KST), KBS will broadcast the concert on 13 November at 07:30PM",info taetiseo perform love asia tomorrow 1102 0230pm kst kb broadcast concert 13 november 0730pm,[]
261626632647872513,233809950,objective,Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00:11:11... http://bit.ly/R3MzIe ,video game trailer launch trailer check launch trailer mass effect 3 added fri oct 26 001111 httpbitlyr3mzie,[]
264259680203857920,599509100,objective-OR-neutral,Nikon has once again proven it's a small world after all with the latest ... - Herald Sun http://dlvr.it/2QKjLk ,nikon proven small world latest herald sun httpdlvrit2qkjlk,[]
261958134501892096,46254795,neutral,Come out on Monday to watch THE WOMAN IN BLACK w/ the MODEL UN! Free Entry! Concessions w/ donation!! #SSU # http://instagr.am/p/RQyaG2xkDi/ ,come monday watch woman black w model un free entry concession w donation ssu httpinstagramprqyag2xkdi,['SSU']
249198198890057728,27121235,positive,Niggas In Paris was playing in the waiting room at the clinic and this old lady sat tapping her walking stick and bobbing her head. So cute.,nigga paris playing waiting room clinic old lady sat tapping walking stick bobbing head cute,[]
263128048264704000,158419467,negative,"And to the 2 girls in front of us that sat down and played Temple Run the whole time, why did you even come? #confused",2 girl front u sat played temple run whole time even come confused,['confused']
245610755406303232,61560669,positive,Loved the hair style from Friday's Jason Wu New York Fashion Week show? We're giving you the step-by-step to... http://fb.me/2kh1ChZGq ,loved hair style friday jason wu new york fashion week show giving stepbystep httpfbme2kh1chzgq,[]
264208680751353856,335456895,negative,"Too Soon? Amazon Opens Black Friday Deals Store: Thanksgiving is weeks away, the World Series only ended on Sund... http://bit.ly/VgLiEi ",soon amazon open black friday deal store thanksgiving week away world series ended sund httpbitlyvgliei,[]
200178376756051969,335369972,neutral,@domeqwwfv1 may be its true becouse triple h arm has broken for reel or may be he will come back at the royal rumble,domeqwwfv1 may true becouse triple h arm broken reel may come back royal rumble,[]
262581016470888448,456567585,positive,"Went to see 'The Mystery of Charles Dickens' at the Playhouse Theatre, West End last Thursday starring Simon Callow. It's a must see!",went see mystery charles dickens playhouse theatre west end last thursday starring simon callow must see,[]
261981045455474688,62342496,positive,Oh yay! My mom just told me that my Grammy is coming tomorrow!!!! Woot woot! #loveher,oh yay mom told grammy coming tomorrow woot woot loveher,['loveher']
264240190212669440,47670270,positive,This may be a little forward.... - secret-country: but can you imagine the sex Miranda Lambert & Blake... http://tmblr.co/ZxVUtxWR9l0N ,may little forward secretcountry imagine sex miranda lambert blake httptmblrcozxvutxwr9l0n,[]
264242247283920896,117835045,positive,"It's so early here in Germany, my American friends are just now getting drunk. Off to Prague, knuckleheads! Talk to you on Sunday! #CzechRep",early germany american friend getting drunk prague knucklehead talk sunday czechrep,['CzechRep']
264118734619283456,429051439,negative,@ChicagoBears can not let be a let down game Sunday with Houston and San Fran coming up. Gotta focus on beating Tennessee. #JayisourQB,chicagobears let let game sunday houston san fran coming got ta focus beating tennessee jayisourqb,['JayisourQB']
264178938278998017,537876247,neutral,Who's going to Israel this Saturday?!,who going israel saturday,[]
262375897028493313,91965564,objective,"Iran army monitoring all ships in Gulf: TEHRAN, Oct 28: A senior commander of the Islamic Revolution Guard Corps... http://goo.gl/kXhED ",iran army monitoring ship gulf tehran oct 28 senior commander islamic revolution guard corp httpgooglkxhed,[]
261483682265694208,408985438,neutral,Soul Train 70's Halloween Party Sat Oct 27 http://www.reverbnation.com/pbtyl  ADV TIXX $10 - $15 wt out costume $20 at the door...http://www.reverbnation.com/show/8542260 ,soul train 70 halloween party sat oct 27 httpwwwreverbnationcompbtyl adv tixx 10 15 wt costume 20 doorhttpwwwreverbnationcomshow8542260,[]
264153857280593920,919269210,positive,@NICKIMINAJ cant wait for you to come to dublin on monday so excited to see you:-) <3,nickiminaj cant wait come dublin monday excited see 3,[]
263223498812567552,190296578,neutral,"Taylor Swift to co-host Grammys with LL Cool J: New York, Oct 30 (ANI): Taylor Swift has been chosen to present ... http://bit.ly/XReBNd ",taylor swift cohost grammys cool j new york oct 30 ani taylor swift chosen present httpbitlyxrebnd,[]
262653132797009920,106972608,positive,@ArianaCurdles lol you mean pronounce it? Idk either..hmm...I like to say it like 'hair-may' or 'hair-mess' LMFAO IDK OKAY. xD,arianacurdles lol mean pronounce idk eitherhmmi like say like hairmay hairmess lmfao idk okay xd,[]
264254298983108609,48951962,objective,Bird on the Wire is one of the 1st songs I learned as a child. And now daddy and I go see Leonard Cohen! http://instagr.am/p/RhGhy3m0j3/ ,bird wire one 1st song learned child daddy go see leonard cohen httpinstagramprhghy3m0j3,[]
264017084017688576,169484369,objective,Arsenal Ladies are 0-0 at HT with FFC Turbine Potsdam in their Women's Champions League Last 16 1st Leg Clash at Borehamwood. #WUCL,arsenal lady 00 ht ffc turbine potsdam woman champion league last 16 1st leg clash borehamwood wucl,['WUCL']
264089754574921729,604674217,objective-OR-neutral,Thursday nights just wont be the same without Waterloo Road,thursday night wont without waterloo road,[]
259451451271680001,579245862,objective,Land conservation announcement Monday: Gov. Mitch Daniels and Lt. Gov. Becky Skillman will make a lan... http://q.gs/2Mvq9  #nashville,land conservation announcement monday gov mitch daniel lt gov becky skillman make lan httpqgs2mvq9 nashville,['nashville']
243625104515424256,20059090,neutral,"Ryan Reynolds may be back for a prequel or sequel to Safe House, with or without Denzel Washington. Script is in the works.",ryan reynolds may back prequel sequel safe house without denzel washington script work,[]
264221900312551424,539264231,positive,Dinner with my dad. And tony Parker with a last second game winning shot. What a great night...just in time to be ruined by 300s tomorrow...,dinner dad tony parker last second game winning shot great nightjust time ruined 300s tomorrow,[]
264228783706472448,304201698,negative,Post of the night: Anonymous (ID: ExcV6jkR) 11/02/12(Fri)00:52:39 No.434329650 This thread is like watching a monkey fuck a coconut,post night anonymous id excv6jkr 110212fri005239 no434329650 thread like watching monkey fuck coconut,[]
251821718425985024,32392080,positive,Apple CEO apologizes for error-ridden new map app (+video): Apple CEO Tim Cook apologized Friday for the company... http://bit.ly/V7Kujg ,apple ceo apologizes errorridden new map app video apple ceo tim cook apologized friday company httpbitlyv7kujg,[]
262284480025337856,286365986,positive,Congrats to DJ's 3rd grade team going to the Superbowl! I'll be there cheering.,congrats dj 3rd grade team going superbowl ill cheering,[]
263951397664460800,851968027,neutral,The two Lukes (Austen and Dickens) playing at Nelson Bay Diggers Club this Friday 2/11. Go check 'em out if you live in the area..,two luke austen dickens playing nelson bay digger club friday 211 go check em live area,[]
262888485776683009,19888754,neutral,1st official release on @StripesRecords is out now! #EOTT2 with rmx's from Haze & Northern Lights + instrumentals! https://itunes.apple.com/gb/album/eye-of-the-tiger-vol.-2/id569506229 …,1st official release stripesrecords eott2 rmxs haze northern light instrumentals httpsitunesapplecomgbalbumeyeofthetigervol2id569506229,['EOTT2']
264090871329337344,107426842,positive,"Big game for @MiamiHEAT tomorrow, away vs the Knicks at MSG. Personally think Knicks will win... first game, MSG crowd, Sandy disaster...",big game miamiheat tomorrow away v knicks msg personally think knicks win first game msg crowd sandy disaster,[]
236441922032521218,542969778,neutral,"Lots of rumors out there. Oilers are said to want Leopold/Adam/3rd, Sekera/Pysyk/2nd, Sekera/Adam, Leopold/Adam for Sam Gagner. Who knows??",lot rumor oiler said want leopoldadam3rd sekerapysyk2nd sekeraadam leopoldadam sam gagner know,[]
264184897537732608,292684772,objective-OR-neutral,"Second last show of the season, 19th annual Gift of Art, with the artists of the #kanata Civic #art #gallery. Stop in! pic.twitter.com/BkQnxEC0",second last show season 19th annual gift art artist kanata civic art gallery stop pictwittercombkqnxec0,"['kanata', 'art', 'gallery']"
263865406131933185,70525634,negative,I'm assuming that HEB ran out of candy and people decided to give out pizza instead because it was busier than Super Bowl Sunday today,im assuming heb ran candy people decided give pizza instead busier super bowl sunday today,[]
264185296424402944,152788800,positive,Goodnight! Big day! Tomorrow I'm at the school to 3:00 (Argentina time) because I stay to the Mallin! (Tomorrow I'll tell you what is that)!,goodnight big day tomorrow im school 300 argentina time stay mallin tomorrow ill tell,[]
221594970858061824,56607837,positive,Today is National Kissing Day coz it's no work day tomorrow!!!,today national kissing day coz work day tomorrow,[]
264181115156316161,422814730,objective,"Come meet members of the ""1980 Dawgs"" in Athens this weekend at The Red Zone! Friday, 3pm - 6pm: Coach Vince... http://fb.me/1Pgs4lkZ7 ",come meet member 1980 dawgs athens weekend red zone friday 3pm 6pm coach vince httpfbme1pgs4lkz7,[]
263492516958048256,458885616,positive,This time tomorrow night ill be partying it up in chapel hill :) #cantwait,time tomorrow night ill partying chapel hill cantwait,['cantwait']
264217187303190528,136383061,objective-OR-neutral,"Dublin's Street Pub Come join us for Open Mic. Thursday, as the Party continues here at Dublin""s Street Pub. $ (cont) http://tl.gd/js0ipd ",dublin street pub come join u open mic thursday party continues dublin street pub cont httptlgdjs0ipd,[]
264093407897583616,158179484,neutral,oH MAN i thought the deadline for ACT was tomorrow I have until the 9th bless,oh man thought deadline act tomorrow 9th bless,[]
259828790610493440,354555419,objective,1st movie of the night: The Vow,1st movie night vow,[]
264260162750119936,888371646,objective-OR-neutral,"TTS will participate in the ""love in asia"" tomorrow (2/11) at 2:30pm(KST).KBS will broadcast the program on 3/11 at 7:30pm(KST) on KBS World",tt participate love asia tomorrow 211 230pmkstkbs broadcast program 311 730pmkst kb world,[]
261865134509666304,873262134,objective,MILAN-GENOA: 22 ROSSONERI: MILANELLO - 22 players have been called up for Milan-Genoa tomorrow at the San Siro s... http://adf.ly/E41tN ,milangenoa 22 rossoneri milanello 22 player called milangenoa tomorrow san siro httpadflye41tn,[]
264131501376040961,45292221,objective-OR-neutral,@CASS_TAR is addicted to ACT. She just took one on Saturday. And she just signed up for a third test.,cass_tar addicted act took one saturday signed third test,[]
264247198009663488,268797849,negative,In 27 hours i know if im gonna see the boys live on May 1st!! Omgg im sooo scared for tomorrow!,27 hour know im gon na see boy live may 1st omgg im sooo scared tomorrow,[]
247051234316546048,84352303,positive,Awesome response guys! The correct answer is: Sam Gagner and Brendan Smith. All of you will be put into the draw this coming Thursday! #JT,awesome response guy correct answer sam gagner brendan smith put draw coming thursday jt,['JT']
263357618570006529,19992655,neutral,Not that I want to tip my hand... but there will be moves in both portfolio's tomorrow morning at 8:35 AM (CST) Home Run and Follow The $$,want tip hand move portfolio tomorrow morning 835 cst home run follow,[]
262608016908627968,299679052,objective-OR-neutral,"For second time, Eagles make stop -- and commit a penalty. PI on Kendricks gives Atl another 1st down. Groundhog Day lives.",second time eagle make stop commit penalty pi kendricks give atl another 1st groundhog day life,[]
263323406454382592,588632899,positive,@ama_la_lettura would you be up for full day of movies at mine on Thursday? :P so far Tarzan and The Notebook is on the list xD,ama_la_lettura would full day movie mine thursday p far tarzan notebook list xd,[]
231421831368810496,54645979,positive,"Like, ""Sweet You."" ""Happy Valentines day."" (when it's July). ""I'll meet you at the shop every Tuesday."".......",like sweet happy valentine day july ill meet shop every tuesday,[]
262469786653569024,15302717,neutral,Watched Muse on the Jonathan Ross show last night and promptly had nightmares about screwing everything up on Wednesday! Eeeeek!,watched muse jonathan ross show last night promptly nightmare screwing everything wednesday eeeeek,[]
